time,Ca,Cu,CL_BoNet
2135.15,0.002574504,0.224614987,0.026984662
2135.175,0.002574446,0.224609962,0.026984058
2135.2,0.002574388,0.224604937,0.026983454
2135.225,0.002574331,0.224599912,0.02698285
2135.25,0.002574273,0.224594888,0.026982247
2135.275,0.002574216,0.224589863,0.026981643
2135.3,0.002574158,0.224584838,0.026981039
2135.325,0.002574101,0.224579814,0.026980436
2135.35,0.002574043,0.22457479,0.026979832
2135.375,0.002573985,0.224569765,0.026979229
2135.4,0.002573928,0.224564741,0.026978625
2135.425,0.00257387,0.224559717,0.026978022
2135.45,0.002573813,0.224554694,0.026977418
2135.475,0.002573755,0.22454967,0.026976814
2135.5,0.002573697,0.224544646,0.026976211
2135.525,0.00257364,0.224539623,0.026975607
2135.55,0.002573582,0.224534599,0.026975004
2135.575,0.002573525,0.224529576,0.0269744
2135.6,0.002573467,0.224524553,0.026973797
2135.625,0.00257341,0.22451953,0.026973193
2135.65,0.002573352,0.224514507,0.02697259
2135.675,0.002573294,0.224509484,0.026971987
2135.7,0.002573237,0.224504461,0.026971383
2135.725,0.002573179,0.224499438,0.02697078
2135.75,0.002573122,0.224494416,0.026970176
2135.775,0.002573064,0.224489393,0.026969573
2135.8,0.002573007,0.224484371,0.02696897
2135.825,0.002572949,0.224479349,0.026968366
2135.85,0.002572891,0.224474327,0.026967763
2135.875,0.002572834,0.224469305,0.02696716
2135.9,0.002572776,0.224464283,0.026966556
2135.925,0.002572719,0.224459261,0.026965953
2135.95,0.002572661,0.22445424,0.02696535
2135.975,0.002572604,0.224449218,0.026964746
2136,0.002572546,0.224444197,0.026964143
2136.025,0.002572489,0.224439175,0.02696354
2136.05,0.002572431,0.224434154,0.026962937
2136.075,0.002572373,0.224429133,0.026962333
2136.1,0.002572316,0.224424112,0.02696173
2136.125,0.002572258,0.224419091,0.026961127
2136.15,0.002572201,0.224414071,0.026960524
2136.175,0.002572143,0.22440905,0.026959921
2136.2,0.002572086,0.22440403,0.026959318
2136.225,0.002572028,0.224399009,0.026958714
2136.25,0.002571971,0.224393989,0.026958111
2136.275,0.002571913,0.224388969,0.026957508
2136.3,0.002571856,0.224383949,0.026956905
2136.325,0.002571798,0.224378929,0.026956302
2136.35,0.00257174,0.224373909,0.026955699
2136.375,0.002571683,0.224368889,0.026955096
2136.4,0.002571625,0.22436387,0.026954493
2136.425,0.002571568,0.22435885,0.02695389
2136.45,0.00257151,0.224353831,0.026953287
2136.475,0.002571453,0.224348811,0.026952684
2136.5,0.002571395,0.224343792,0.026952081
2136.525,0.002571338,0.224338773,0.026951478
2136.55,0.00257128,0.224333754,0.026950875
2136.575,0.002571223,0.224328735,0.026950272
2136.6,0.002571165,0.224323717,0.026949669
2136.625,0.002571108,0.224318698,0.026949066
2136.65,0.00257105,0.22431368,0.026948463
2136.675,0.002570993,0.224308661,0.02694786
2136.7,0.002570935,0.224303643,0.026947257
2136.725,0.002570878,0.224298625,0.026946655
2136.75,0.00257082,0.224293607,0.026946052
2136.775,0.002570763,0.224288589,0.026945449
2136.8,0.002570705,0.224283571,0.026944846
2136.825,0.002570648,0.224278553,0.026944243
2136.85,0.00257059,0.224273536,0.02694364
2136.875,0.002570532,0.224268518,0.026943038
2136.9,0.002570475,0.224263501,0.026942435
2136.925,0.002570417,0.224258484,0.026941832
2136.95,0.00257036,0.224253467,0.026941229
2136.975,0.002570302,0.22424845,0.026940627
2137,0.002570245,0.224243433,0.026940024
2137.025,0.002570187,0.224238416,0.026939421
2137.05,0.00257013,0.224233399,0.026938818
2137.075,0.002570072,0.224228383,0.026938216
2137.1,0.002570015,0.224223366,0.026937613
2137.125,0.002569957,0.22421835,0.02693701
2137.15,0.0025699,0.224213334,0.026936408
2137.175,0.002569842,0.224208317,0.026935805
2137.2,0.002569785,0.224203301,0.026935203
2137.225,0.002569727,0.224198286,0.0269346
2137.25,0.00256967,0.22419327,0.026933997
2137.275,0.002569613,0.224188254,0.026933395
2137.3,0.002569555,0.224183239,0.026932792
2137.325,0.002569498,0.224178223,0.02693219
2137.35,0.00256944,0.224173208,0.026931587
2137.375,0.002569383,0.224168192,0.026930985
2137.4,0.002569325,0.224163177,0.026930382
2137.425,0.002569268,0.224158162,0.02692978
2137.45,0.00256921,0.224153147,0.026929177
2137.475,0.002569153,0.224148133,0.026928575
2137.5,0.002569095,0.224143118,0.026927972
2137.525,0.002569038,0.224138103,0.02692737
2137.55,0.00256898,0.224133089,0.026926767
2137.575,0.002568923,0.224128075,0.026926165
2137.6,0.002568865,0.22412306,0.026925563
2137.625,0.002568808,0.224118046,0.02692496
2137.65,0.00256875,0.224113032,0.026924358
2137.675,0.002568693,0.224108019,0.026923756
2137.7,0.002568635,0.224103005,0.026923153
2137.725,0.002568578,0.224097991,0.026922551
2137.75,0.00256852,0.224092978,0.026921949
2137.775,0.002568463,0.224087964,0.026921346
2137.8,0.002568406,0.224082951,0.026920744
2137.825,0.002568348,0.224077938,0.026920142
2137.85,0.002568291,0.224072924,0.026919539
2137.875,0.002568233,0.224067912,0.026918937
2137.9,0.002568176,0.224062899,0.026918335
2137.925,0.002568118,0.224057886,0.026917733
2137.95,0.002568061,0.224052873,0.026917131
2137.975,0.002568003,0.224047861,0.026916528
2138,0.002567946,0.224042848,0.026915926
2138.025,0.002567888,0.224037836,0.026915324
2138.05,0.002567831,0.224032824,0.026914722
2138.075,0.002567774,0.224027812,0.02691412
2138.1,0.002567716,0.2240228,0.026913518
2138.125,0.002567659,0.224017788,0.026912915
2138.15,0.002567601,0.224012776,0.026912313
2138.175,0.002567544,0.224007764,0.026911711
2138.2,0.002567486,0.224002753,0.026911109
2138.225,0.002567429,0.223997741,0.026910507
2138.25,0.002567371,0.22399273,0.026909905
2138.275,0.002567314,0.223987719,0.026909303
2138.3,0.002567257,0.223982708,0.026908701
2138.325,0.002567199,0.223977697,0.026908099
2138.35,0.002567142,0.223972686,0.026907497
2138.375,0.002567084,0.223967675,0.026906895
2138.4,0.002567027,0.223962665,0.026906293
2138.425,0.002566969,0.223957654,0.026905691
2138.45,0.002566912,0.223952644,0.026905089
2138.475,0.002566855,0.223947634,0.026904487
2138.5,0.002566797,0.223942623,0.026903885
2138.525,0.00256674,0.223937613,0.026903284
2138.55,0.002566682,0.223932603,0.026902682
2138.575,0.002566625,0.223927593,0.02690208
2138.6,0.002566567,0.223922584,0.026901478
2138.625,0.00256651,0.223917574,0.026900876
2138.65,0.002566453,0.223912565,0.026900274
2138.675,0.002566395,0.223907555,0.026899672
2138.7,0.002566338,0.223902546,0.026899071
2138.725,0.00256628,0.223897537,0.026898469
2138.75,0.002566223,0.223892528,0.026897867
2138.775,0.002566166,0.223887519,0.026897265
2138.8,0.002566108,0.22388251,0.026896664
2138.825,0.002566051,0.223877501,0.026896062
2138.85,0.002565993,0.223872493,0.02689546
2138.875,0.002565936,0.223867484,0.026894858
2138.9,0.002565878,0.223862476,0.026894257
2138.925,0.002565821,0.223857467,0.026893655
2138.95,0.002565764,0.223852459,0.026893053
2138.975,0.002565706,0.223847451,0.026892452
2139,0.002565649,0.223842443,0.02689185
2139.025,0.002565591,0.223837435,0.026891248
2139.05,0.002565534,0.223832428,0.026890647
2139.075,0.002565477,0.22382742,0.026890045
2139.1,0.002565419,0.223822413,0.026889444
2139.125,0.002565362,0.223817405,0.026888842
2139.15,0.002565304,0.223812398,0.02688824
2139.175,0.002565247,0.223807391,0.026887639
2139.2,0.00256519,0.223802384,0.026887037
2139.225,0.002565132,0.223797377,0.026886436
2139.25,0.002565075,0.22379237,0.026885834
2139.275,0.002565018,0.223787363,0.026885233
2139.3,0.00256496,0.223782357,0.026884631
2139.325,0.002564903,0.22377735,0.02688403
2139.35,0.002564845,0.223772344,0.026883428
2139.375,0.002564788,0.223767338,0.026882827
2139.4,0.002564731,0.223762331,0.026882226
2139.425,0.002564673,0.223757325,0.026881624
2139.45,0.002564616,0.223752319,0.026881023
2139.475,0.002564559,0.223747314,0.026880421
2139.5,0.002564501,0.223742308,0.02687982
2139.525,0.002564444,0.223737302,0.026879219
2139.55,0.002564386,0.223732297,0.026878617
2139.575,0.002564329,0.223727292,0.026878016
2139.6,0.002564272,0.223722286,0.026877415
2139.625,0.002564214,0.223717281,0.026876813
2139.65,0.002564157,0.223712276,0.026876212
2139.675,0.0025641,0.223707271,0.026875611
2139.7,0.002564042,0.223702266,0.02687501
2139.725,0.002563985,0.223697262,0.026874408
2139.75,0.002563927,0.223692257,0.026873807
2139.775,0.00256387,0.223687253,0.026873206
2139.8,0.002563813,0.223682248,0.026872605
2139.825,0.002563755,0.223677244,0.026872003
2139.85,0.002563698,0.22367224,0.026871402
2139.875,0.002563641,0.223667236,0.026870801
2139.9,0.002563583,0.223662232,0.0268702
2139.925,0.002563526,0.223657228,0.026869599
2139.95,0.002563469,0.223652225,0.026868998
2139.975,0.002563411,0.223647221,0.026868397
2140,0.002563354,0.223642217,0.026867795
2140.025,0.002563297,0.223637214,0.026867194
2140.05,0.002563239,0.223632211,0.026866593
2140.075,0.002563182,0.223627208,0.026865992
2140.1,0.002563125,0.223622205,0.026865391
2140.125,0.002563067,0.223617202,0.02686479
2140.15,0.00256301,0.223612199,0.026864189
2140.175,0.002562953,0.223607196,0.026863588
2140.2,0.002562895,0.223602194,0.026862987
2140.225,0.002562838,0.223597191,0.026862386
2140.25,0.00256278,0.223592189,0.026861785
2140.275,0.002562723,0.223587187,0.026861184
2140.3,0.002562666,0.223582185,0.026860583
2140.325,0.002562608,0.223577183,0.026859982
2140.35,0.002562551,0.223572181,0.026859381
2140.375,0.002562494,0.223567179,0.026858781
2140.4,0.002562437,0.223562177,0.02685818
2140.425,0.002562379,0.223557176,0.026857579
2140.45,0.002562322,0.223552174,0.026856978
2140.475,0.002562265,0.223547173,0.026856377
2140.5,0.002562207,0.223542172,0.026855776
2140.525,0.00256215,0.223537171,0.026855175
2140.55,0.002562093,0.22353217,0.026854575
2140.575,0.002562035,0.223527169,0.026853974
2140.6,0.002561978,0.223522168,0.026853373
2140.625,0.002561921,0.223517167,0.026852772
2140.65,0.002561863,0.223512167,0.026852171
2140.675,0.002561806,0.223507166,0.026851571
2140.7,0.002561749,0.223502166,0.02685097
2140.725,0.002561691,0.223497166,0.026850369
2140.75,0.002561634,0.223492166,0.026849769
2140.775,0.002561577,0.223487166,0.026849168
2140.8,0.002561519,0.223482166,0.026848567
2140.825,0.002561462,0.223477166,0.026847967
2140.85,0.002561405,0.223472166,0.026847366
2140.875,0.002561348,0.223467167,0.026846765
2140.9,0.00256129,0.223462167,0.026846165
2140.925,0.002561233,0.223457168,0.026845564
2140.95,0.002561176,0.223452169,0.026844964
2140.975,0.002561118,0.22344717,0.026844363
2141,0.002561061,0.223442171,0.026843762
2141.025,0.002561004,0.223437172,0.026843162
2141.05,0.002560946,0.223432173,0.026842561
2141.075,0.002560889,0.223427175,0.026841961
2141.1,0.002560832,0.223422176,0.02684136
2141.125,0.002560775,0.223417178,0.02684076
2141.15,0.002560717,0.223412179,0.026840159
2141.175,0.00256066,0.223407181,0.026839559
2141.2,0.002560603,0.223402183,0.026838958
2141.225,0.002560545,0.223397185,0.026838358
2141.25,0.002560488,0.223392187,0.026837757
2141.275,0.002560431,0.223387189,0.026837157
2141.3,0.002560374,0.223382192,0.026836557
2141.325,0.002560316,0.223377194,0.026835956
2141.35,0.002560259,0.223372197,0.026835356
2141.375,0.002560202,0.223367199,0.026834755
2141.4,0.002560144,0.223362202,0.026834155
2141.425,0.002560087,0.223357205,0.026833555
2141.45,0.00256003,0.223352208,0.026832954
2141.475,0.002559973,0.223347211,0.026832354
2141.5,0.002559915,0.223342215,0.026831754
2141.525,0.002559858,0.223337218,0.026831154
2141.55,0.002559801,0.223332221,0.026830553
2141.575,0.002559744,0.223327225,0.026829953
2141.6,0.002559686,0.223322229,0.026829353
2141.625,0.002559629,0.223317233,0.026828753
2141.65,0.002559572,0.223312236,0.026828152
2141.675,0.002559514,0.223307241,0.026827552
2141.7,0.002559457,0.223302245,0.026826952
2141.725,0.0025594,0.223297249,0.026826352
2141.75,0.002559343,0.223292253,0.026825752
2141.775,0.002559285,0.223287258,0.026825152
2141.8,0.002559228,0.223282262,0.026824551
2141.825,0.002559171,0.223277267,0.026823951
2141.85,0.002559114,0.223272272,0.026823351
2141.875,0.002559056,0.223267277,0.026822751
2141.9,0.002558999,0.223262282,0.026822151
2141.925,0.002558942,0.223257287,0.026821551
2141.95,0.002558885,0.223252292,0.026820951
2141.975,0.002558827,0.223247298,0.026820351
2142,0.00255877,0.223242303,0.026819751
2142.025,0.002558713,0.223237309,0.026819151
2142.05,0.002558656,0.223232314,0.026818551
2142.075,0.002558598,0.22322732,0.026817951
2142.1,0.002558541,0.223222326,0.026817351
2142.125,0.002558484,0.223217332,0.026816751
2142.15,0.002558427,0.223212338,0.026816151
2142.175,0.002558369,0.223207345,0.026815551
2142.2,0.002558312,0.223202351,0.026814951
2142.225,0.002558255,0.223197358,0.026814351
2142.25,0.002558198,0.223192364,0.026813751
2142.275,0.002558141,0.223187371,0.026813151
2142.3,0.002558083,0.223182378,0.026812551
2142.325,0.002558026,0.223177385,0.026811952
2142.35,0.002557969,0.223172392,0.026811352
2142.375,0.002557912,0.223167399,0.026810752
2142.4,0.002557854,0.223162406,0.026810152
2142.425,0.002557797,0.223157413,0.026809552
2142.45,0.00255774,0.223152421,0.026808953
2142.475,0.002557683,0.223147429,0.026808353
2142.5,0.002557625,0.223142436,0.026807753
2142.525,0.002557568,0.223137444,0.026807153
2142.55,0.002557511,0.223132452,0.026806554
2142.575,0.002557454,0.22312746,0.026805954
2142.6,0.002557397,0.223122468,0.026805354
2142.625,0.002557339,0.223117477,0.026804754
2142.65,0.002557282,0.223112485,0.026804155
2142.675,0.002557225,0.223107493,0.026803555
2142.7,0.002557168,0.223102502,0.026802955
2142.725,0.002557111,0.223097511,0.026802356
2142.75,0.002557053,0.22309252,0.026801756
2142.775,0.002556996,0.223087529,0.026801157
2142.8,0.002556939,0.223082538,0.026800557
2142.825,0.002556882,0.223077547,0.026799957
2142.85,0.002556825,0.223072556,0.026799358
2142.875,0.002556767,0.223067566,0.026798758
2142.9,0.00255671,0.223062575,0.026798159
2142.925,0.002556653,0.223057585,0.026797559
2142.95,0.002556596,0.223052594,0.02679696
2142.975,0.002556539,0.223047604,0.02679636
2143,0.002556481,0.223042614,0.026795761
2143.025,0.002556424,0.223037624,0.026795161
2143.05,0.002556367,0.223032634,0.026794562
2143.075,0.00255631,0.223027645,0.026793962
2143.1,0.002556253,0.223022655,0.026793363
2143.125,0.002556195,0.223017666,0.026792763
2143.15,0.002556138,0.223012676,0.026792164
2143.175,0.002556081,0.223007687,0.026791565
2143.2,0.002556024,0.223002698,0.026790965
2143.225,0.002555967,0.222997709,0.026790366
2143.25,0.002555909,0.22299272,0.026789766
2143.275,0.002555852,0.222987731,0.026789167
2143.3,0.002555795,0.222982742,0.026788568
2143.325,0.002555738,0.222977754,0.026787968
2143.35,0.002555681,0.222972765,0.026787369
2143.375,0.002555624,0.222967777,0.02678677
2143.4,0.002555566,0.222962789,0.026786171
2143.425,0.002555509,0.2229578,0.026785571
2143.45,0.002555452,0.222952812,0.026784972
2143.475,0.002555395,0.222947825,0.026784373
2143.5,0.002555338,0.222942837,0.026783774
2143.525,0.002555281,0.222937849,0.026783174
2143.55,0.002555223,0.222932861,0.026782575
2143.575,0.002555166,0.222927874,0.026781976
2143.6,0.002555109,0.222922887,0.026781377
2143.625,0.002555052,0.222917899,0.026780778
2143.65,0.002554995,0.222912912,0.026780179
2143.675,0.002554938,0.222907925,0.026779579
2143.7,0.00255488,0.222902938,0.02677898
2143.725,0.002554823,0.222897951,0.026778381
2143.75,0.002554766,0.222892965,0.026777782
2143.775,0.002554709,0.222887978,0.026777183
2143.8,0.002554652,0.222882992,0.026776584
2143.825,0.002554595,0.222878005,0.026775985
2143.85,0.002554537,0.222873019,0.026775386
2143.875,0.00255448,0.222868033,0.026774787
2143.9,0.002554423,0.222863047,0.026774188
2143.925,0.002554366,0.222858061,0.026773589
2143.95,0.002554309,0.222853075,0.02677299
2143.975,0.002554252,0.222848089,0.026772391
2144,0.002554195,0.222843104,0.026771792
2144.025,0.002554137,0.222838118,0.026771193
2144.05,0.00255408,0.222833133,0.026770594
2144.075,0.002554023,0.222828148,0.026769995
2144.1,0.002553966,0.222823163,0.026769396
2144.125,0.002553909,0.222818178,0.026768797
2144.15,0.002553852,0.222813193,0.026768199
2144.175,0.002553795,0.222808208,0.0267676
2144.2,0.002553737,0.222803223,0.026767001
2144.225,0.00255368,0.222798239,0.026766402
2144.25,0.002553623,0.222793254,0.026765803
2144.275,0.002553566,0.22278827,0.026765204
2144.3,0.002553509,0.222783286,0.026764606
2144.325,0.002553452,0.222778301,0.026764007
2144.35,0.002553395,0.222773317,0.026763408
2144.375,0.002553338,0.222768334,0.026762809
2144.4,0.00255328,0.22276335,0.026762211
2144.425,0.002553223,0.222758366,0.026761612
2144.45,0.002553166,0.222753382,0.026761013
2144.475,0.002553109,0.222748399,0.026760414
2144.5,0.002553052,0.222743416,0.026759816
2144.525,0.002552995,0.222738432,0.026759217
2144.55,0.002552938,0.222733449,0.026758618
2144.575,0.002552881,0.222728466,0.02675802
2144.6,0.002552824,0.222723483,0.026757421
2144.625,0.002552766,0.222718501,0.026756822
2144.65,0.002552709,0.222713518,0.026756224
2144.675,0.002552652,0.222708535,0.026755625
2144.7,0.002552595,0.222703553,0.026755027
2144.725,0.002552538,0.22269857,0.026754428
2144.75,0.002552481,0.222693588,0.02675383
2144.775,0.002552424,0.222688606,0.026753231
2144.8,0.002552367,0.222683624,0.026752633
2144.825,0.00255231,0.222678642,0.026752034
2144.85,0.002552252,0.22267366,0.026751436
2144.875,0.002552195,0.222668679,0.026750837
2144.9,0.002552138,0.222663697,0.026750239
2144.925,0.002552081,0.222658716,0.02674964
2144.95,0.002552024,0.222653734,0.026749042
2144.975,0.002551967,0.222648753,0.026748443
2145,0.00255191,0.222643772,0.026747845
2145.025,0.002551853,0.222638791,0.026747246
2145.05,0.002551796,0.22263381,0.026746648
2145.075,0.002551739,0.222628829,0.02674605
2145.1,0.002551682,0.222623849,0.026745451
2145.125,0.002551624,0.222618868,0.026744853
2145.15,0.002551567,0.222613888,0.026744255
2145.175,0.00255151,0.222608907,0.026743656
2145.2,0.002551453,0.222603927,0.026743058
2145.225,0.002551396,0.222598947,0.02674246
2145.25,0.002551339,0.222593967,0.026741861
2145.275,0.002551282,0.222588987,0.026741263
2145.3,0.002551225,0.222584007,0.026740665
2145.325,0.002551168,0.222579028,0.026740067
2145.35,0.002551111,0.222574048,0.026739468
2145.375,0.002551054,0.222569069,0.02673887
2145.4,0.002550997,0.222564089,0.026738272
2145.425,0.002550939,0.22255911,0.026737674
2145.45,0.002550882,0.222554131,0.026737076
2145.475,0.002550825,0.222549152,0.026736477
2145.5,0.002550768,0.222544173,0.026735879
2145.525,0.002550711,0.222539194,0.026735281
2145.55,0.002550654,0.222534216,0.026734683
